step,train_loss,train_acc,dev_loss,dev_acc,step_time_ms,lr
3762,0.15206290781497955,0.96875,,,160.86435317993164,8.973772223200141e-06
3763,0.060183268040418625,0.96875,,,161.22031211853027,8.97025171624714e-06
3764,0.16808867454528809,0.96875,,,160.5985164642334,8.96673120929414e-06
3765,0.17628520727157593,0.96875,,,160.6922149658203,8.96321070234114e-06
3766,0.18039368093013763,0.96875,,,161.17072105407715,8.959690195388137e-06
3767,0.09649532288312912,0.9375,,,161.56888008117676,8.956169688435134e-06
3768,0.060535747557878494,0.96875,,,160.6576442718506,8.952649181482134e-06
3769,0.008308131247758865,1.0,,,160.62092781066895,8.949128674529133e-06
3770,0.13671402633190155,0.9375,,,160.61115264892578,8.945608167576132e-06
3771,0.012643862515687943,1.0,,,161.1931324005127,8.942087660623132e-06
3772,0.010033542290329933,1.0,,,161.0255241394043,8.938567153670131e-06
3773,0.2696116268634796,0.90625,,,160.5839729309082,8.935046646717127e-06
3774,0.1268671452999115,0.96875,,,161.4212989807129,8.931526139764126e-06
3775,0.009128978475928307,1.0,,,161.09204292297363,8.928005632811126e-06
3776,0.1628572791814804,0.96875,,,160.96115112304688,8.924485125858125e-06
3777,0.16275137662887573,0.9375,,,160.98499298095703,8.920964618905124e-06
3778,0.05281718075275421,1.0,,,160.9816551208496,8.917444111952123e-06
3779,0.016526177525520325,1.0,,,160.7797145843506,8.91392360499912e-06
3780,0.0330754891037941,1.0,,,161.06009483337402,8.910403098046119e-06
3781,0.00963815301656723,1.0,,,160.61687469482422,8.906882591093118e-06
3782,0.11533629894256592,0.96875,,,160.67004203796387,8.903362084140117e-06
3783,0.10233254730701447,0.96875,,,161.1652374267578,8.899841577187117e-06
3784,0.0762036144733429,0.96875,,,160.99071502685547,8.896321070234116e-06
3785,0.010206746868789196,1.0,,,160.99071502685547,8.892800563281114e-06
3786,0.1874021291732788,0.875,,,161.80658340454102,8.889280056328111e-06
3787,0.16292773187160492,0.96875,,,160.89463233947754,8.88575954937511e-06
3788,0.11726318299770355,0.96875,,,161.00788116455078,8.88223904242211e-06
3789,0.012754002586007118,1.0,,,161.00311279296875,8.878718535469109e-06
3790,0.05029395967721939,0.96875,,,160.9516143798828,8.875198028516108e-06
3791,0.17124490439891815,0.96875,,,160.5827808380127,8.871677521563106e-06
3792,0.14687341451644897,0.96875,,,161.18764877319336,8.868157014610104e-06
3793,0.07926535606384277,0.96875,,,160.98260879516602,8.864636507657103e-06
3794,0.1542660892009735,0.96875,,,160.95685958862305,8.861116000704102e-06
3795,0.2680855095386505,0.9375,,,160.9344482421875,8.857595493751102e-06
3796,0.23733258247375488,0.9375,,,160.70961952209473,8.854074986798101e-06
3797,0.015389150008559227,1.0,,,161.04936599731445,8.850554479845098e-06
3798,0.1640741527080536,0.9375,,,161.1173152923584,8.847033972892096e-06
3799,0.027459586039185524,1.0,,,161.26036643981934,8.843513465939095e-06
3800,0.13676072657108307,0.96875,,,160.74395179748535,8.839992958986095e-06
3801,0.013435153290629387,1.0,,,160.96210479736328,8.836472452033094e-06
3802,0.09000489860773087,0.9375,,,160.6271266937256,8.832951945080093e-06
3803,0.14238610863685608,0.96875,,,160.94422340393066,8.829431438127091e-06
3804,0.830834686756134,0.84375,,,161.1931324005127,8.825910931174089e-06
3805,0.16013339161872864,0.96875,,,161.0105037689209,8.822390424221088e-06
3806,0.2916914224624634,0.9375,,,160.96830368041992,8.818869917268087e-06
3807,0.1254439800977707,0.96875,,,160.9659194946289,8.815349410315087e-06
3808,0.01971525326371193,1.0,,,161.18121147155762,8.811828903362086e-06
3809,0.1105017438530922,0.9375,,,161.0238552093506,8.808308396409085e-06
3810,0.10918048024177551,0.9375,,,161.51094436645508,8.804787889456083e-06
3811,0.27786481380462646,0.90625,,,161.3166332244873,8.80126738250308e-06
3812,0.0413147509098053,0.96875,,,160.7358455657959,8.79774687555008e-06
3813,0.053634412586688995,1.0,,,160.63356399536133,8.794226368597079e-06
3814,0.4365115761756897,0.875,,,160.6144905090332,8.790705861644078e-06
3815,0.01846170797944069,1.0,,,160.63499450683594,8.787185354691078e-06
3816,0.11977969110012054,0.9375,,,161.01717948913574,8.783664847738075e-06
3817,0.01418630126863718,1.0,,,161.5734100341797,8.780144340785073e-06
3818,0.23222094774246216,0.9375,,,160.70246696472168,8.776623833832072e-06
3819,0.1698182374238968,0.90625,,,160.6459617614746,8.773103326879071e-06
3820,0.26871564984321594,0.875,,,160.93850135803223,8.76958281992607e-06
3821,0.04070252925157547,0.96875,,,160.83359718322754,8.76606231297307e-06
3822,0.03702573478221893,1.0,,,160.63380241394043,8.762541806020068e-06
3823,0.09501425176858902,0.96875,,,160.69269180297852,8.759021299067065e-06
3824,0.18225595355033875,0.90625,,,160.94112396240234,8.755500792114065e-06
3825,0.014068977907299995,1.0,,,160.71176528930664,8.751980285161064e-06
3826,0.1918412148952484,0.90625,,,160.9971523284912,8.748459778208063e-06
3827,0.1782933622598648,0.96875,,,160.9961986541748,8.744939271255063e-06
3828,0.3270776569843292,0.90625,,,160.93087196350098,8.74141876430206e-06
3829,0.16746224462985992,0.90625,,,161.3905429840088,8.73789825734906e-06
3830,0.020727187395095825,1.0,,,160.7217788696289,8.734377750396057e-06
3831,0.03392914682626724,1.0,,,161.1170768737793,8.730857243443056e-06
3832,0.06694795936346054,0.96875,,,161.03386878967285,8.727336736490056e-06
3833,0.04078325629234314,1.0,,,160.89749336242676,8.723816229537055e-06
3834,0.01786998100578785,1.0,,,160.85314750671387,8.720295722584053e-06
3835,0.01816178858280182,1.0,,,160.6757640838623,8.716775215631052e-06
3836,0.05174785107374191,1.0,,,161.6969108581543,8.71325470867805e-06
3837,0.016219332814216614,1.0,,,161.2694263458252,8.709734201725049e-06
3838,0.22446584701538086,0.9375,,,160.66718101501465,8.706213694772048e-06
3839,0.14306138455867767,0.96875,,,161.0417366027832,8.702693187819047e-06
3840,0.2791489362716675,0.90625,,,160.65359115600586,8.699172680866045e-06
3841,0.2891102731227875,0.875,,,161.04865074157715,8.695652173913044e-06
3842,0.21310284733772278,0.96875,,,161.00192070007324,8.692131666960042e-06
3843,0.0295678973197937,1.0,,,160.63237190246582,8.688611160007041e-06
3844,0.22036680579185486,0.9375,,,160.6595516204834,8.68509065305404e-06
3845,0.05104004964232445,0.96875,,,160.98666191101074,8.68157014610104e-06
3846,0.03468852490186691,1.0,,,161.2875461578369,8.67804963914804e-06
3847,0.10126132518053055,0.96875,,,161.11159324645996,8.674529132195037e-06
3848,0.021798310801386833,1.0,,,161.17191314697266,8.671008625242034e-06
3849,0.08965092897415161,0.96875,,,161.32330894470215,8.667488118289034e-06
3850,0.13555754721164703,0.9375,,,161.1330509185791,8.663967611336033e-06
3851,0.11536739021539688,0.9375,,,161.01717948913574,8.660447104383032e-06
3852,0.04292235150933266,0.96875,,,161.03887557983398,8.656926597430032e-06
3853,0.1865217238664627,0.9375,,,161.1955165863037,8.65340609047703e-06
3854,0.03446290269494057,1.0,,,160.9938144683838,8.649885583524029e-06
3855,0.009269525296986103,1.0,,,161.03672981262207,8.646365076571026e-06
3856,0.1629345417022705,0.90625,,,160.60733795166016,8.642844569618026e-06
3857,0.10198459774255753,0.96875,,,161.33403778076172,8.639324062665025e-06
3858,0.016027159988880157,1.0,,,161.20076179504395,8.635803555712024e-06
3859,0.10254864394664764,0.96875,,,161.0724925994873,8.632283048759022e-06
3860,0.0959850400686264,0.96875,,,161.09704971313477,8.628762541806021e-06
3861,0.21241939067840576,0.9375,,,161.38243675231934,8.625242034853019e-06
3862,0.06867089122533798,0.96875,,,160.7518196105957,8.621721527900018e-06
3863,0.01572408899664879,1.0,,,161.06677055358887,8.618201020947017e-06
3864,0.015766313299536705,1.0,,,161.00263595581055,8.614680513994017e-06
3865,0.03083469532430172,1.0,,,161.0405445098877,8.611160007041014e-06
3866,0.02675897441804409,1.0,,,161.0715389251709,8.607639500088014e-06
3867,0.09974171221256256,0.96875,,,161.6370677947998,8.604118993135011e-06
3868,0.11611751466989517,0.9375,,,161.1042022705078,8.60059848618201e-06
3869,0.021181141957640648,1.0,,,161.17477416992188,8.59707797922901e-06
3870,0.24430379271507263,0.9375,,,160.65335273742676,8.593557472276009e-06
3871,0.023279571905732155,1.0,,,161.26465797424316,8.590036965323007e-06
3872,0.15812450647354126,0.96875,,,161.12518310546875,8.586516458370006e-06
3873,0.12325230240821838,0.90625,,,161.11254692077637,8.582995951417005e-06
3874,0.014345388859510422,1.0,,,162.38093376159668,8.579475444464003e-06
3875,0.06148573383688927,0.96875,,,161.73076629638672,8.575954937511002e-06
3876,0.3171998858451843,0.90625,,,160.7515811920166,8.572434430558002e-06
3877,0.21849167346954346,0.9375,,,160.71295738220215,8.568913923605e-06
3878,0.49723193049430847,0.875,,,161.03053092956543,8.565393416651999e-06
3879,0.3978542983531952,0.90625,,,161.24248504638672,8.561872909698998e-06
3880,0.039116524159908295,0.96875,,,161.17191314697266,8.558352402745995e-06
3881,0.02482432685792446,1.0,,,160.86077690124512,8.554831895792995e-06
3882,0.2764912545681,0.9375,,,160.96878051757812,8.551311388839994e-06
3883,0.2963656187057495,0.90625,,,161.22007369995117,8.547790881886993e-06
3884,0.010183066129684448,1.0,,,160.71557998657227,8.544270374933991e-06
3885,0.26896733045578003,0.90625,,,160.996675491333,8.54074986798099e-06
3886,0.011559689417481422,1.0,,,161.468505859375,8.537229361027988e-06
3887,0.05995744466781616,0.96875,,,161.2720489501953,8.533708854074987e-06
3888,0.032183438539505005,1.0,,,160.8421802520752,8.530188347121987e-06
3889,0.30717042088508606,0.90625,,,160.7680320739746,8.526667840168986e-06
3890,0.016506092622876167,1.0,,,161.06081008911133,8.523147333215983e-06
3891,0.11317294836044312,0.96875,,,160.83645820617676,8.519626826262983e-06
3892,0.12053073942661285,0.96875,,,161.06176376342773,8.516106319309982e-06
3893,0.05854978784918785,0.96875,,,160.95662117004395,8.51258581235698e-06
3894,0.2828410863876343,0.9375,,,161.01932525634766,8.509065305403979e-06
3895,0.16082146763801575,0.9375,,,161.37123107910156,8.505544798450978e-06
3896,0.2061958611011505,0.96875,,,161.1957550048828,8.502024291497976e-06
3897,0.018065718933939934,1.0,,,160.689115524292,8.498503784544975e-06
3898,0.130184143781662,0.96875,,,160.65263748168945,8.494983277591975e-06
3899,0.3152552843093872,0.9375,,,161.41319274902344,8.491462770638972e-06
3900,0.015949171036481857,1.0,,,161.18335723876953,8.487942263685972e-06
3901,0.01320582814514637,1.0,,,161.41724586486816,8.48442175673297e-06
3902,0.4392138421535492,0.90625,,,161.1766815185547,8.480901249779968e-06
3903,0.14561311900615692,0.9375,,,160.85100173950195,8.477380742826968e-06
3904,0.009705113247036934,1.0,,,160.65168380737305,8.473860235873967e-06
3905,0.1852802336215973,0.9375,,,161.06867790222168,8.470339728920965e-06
3906,0.3306411802768707,0.90625,,,161.03887557983398,8.466819221967964e-06
3907,0.11003801226615906,0.96875,,,160.62545776367188,8.463298715014963e-06
3908,0.08668607473373413,0.96875,,,161.30495071411133,8.459778208061961e-06
3909,0.025161011144518852,1.0,,,161.09514236450195,8.45625770110896e-06
3910,0.046258680522441864,0.96875,,,161.20147705078125,8.45273719415596e-06
3911,0.22662068903446198,0.90625,,,161.07439994812012,8.449216687202957e-06
3912,0.30938392877578735,0.90625,,,160.7198715209961,8.445696180249956e-06
3913,0.020306408405303955,1.0,,,160.88104248046875,8.442175673296956e-06
3914,0.08531876653432846,0.9375,,,161.24606132507324,8.438655166343953e-06
3915,0.10069789737462997,0.96875,,,160.84766387939453,8.435134659390953e-06
3916,0.033760420978069305,1.0,,,160.71820259094238,8.431614152437952e-06
3917,0.11640620231628418,0.96875,,,160.74848175048828,8.428093645484951e-06
3918,0.11713067442178726,0.96875,,,161.02170944213867,8.424573138531949e-06
3919,0.04933380335569382,0.96875,,,160.98952293395996,8.421052631578948e-06
3920,0.01672574132680893,1.0,,,161.06605529785156,8.417532124625948e-06
3921,0.11463602632284164,0.96875,,,161.24749183654785,8.414011617672945e-06
3922,0.2240741103887558,0.9375,,,161.15379333496094,8.410491110719944e-06
3923,0.17603501677513123,0.9375,,,161.00835800170898,8.406970603766944e-06
3924,0.020268049091100693,1.0,,,160.8598232269287,8.403450096813941e-06
3925,0.1914546638727188,0.9375,,,161.09895706176758,8.39992958986094e-06
3926,0.243180513381958,0.9375,,,161.47446632385254,8.39640908290794e-06
3927,0.013209936209022999,1.0,,,161.1325740814209,8.392888575954938e-06
3928,0.24370667338371277,0.9375,,,161.24343872070312,8.389368069001937e-06
3929,0.2628500461578369,0.9375,,,160.99810600280762,8.385847562048936e-06
3930,0.12963616847991943,0.9375,,,160.64095497131348,8.382327055095934e-06
3931,0.11447814851999283,0.9375,,,161.0414981842041,8.378806548142933e-06
3932,0.009637036360800266,1.0,,,161.00382804870605,8.375286041189932e-06
3933,0.1836804896593094,0.96875,,,161.14497184753418,8.37176553423693e-06
3934,0.3156620264053345,0.90625,,,161.03816032409668,8.36824502728393e-06
3935,0.11559029668569565,0.96875,,,161.00597381591797,8.364724520330929e-06
3936,0.033972710371017456,1.0,,,161.26179695129395,8.361204013377928e-06
3937,0.3811051845550537,0.875,,,161.11135482788086,8.357683506424926e-06
3938,0.017773136496543884,1.0,,,160.91203689575195,8.354162999471925e-06
3939,0.18811242282390594,0.96875,,,161.2229347229004,8.350642492518923e-06
3940,0.013425430282950401,1.0,,,160.7358455657959,8.347121985565922e-06
3941,0.14813227951526642,0.9375,,,160.8567237854004,8.343601478612921e-06
3942,0.01611204817891121,1.0,,,160.69483757019043,8.34008097165992e-06
3943,0.21530093252658844,0.90625,,,160.98785400390625,8.336560464706918e-06
3944,0.018239853903651237,1.0,,,161.32283210754395,8.333039957753917e-06
3945,0.18420767784118652,0.9375,,,161.20052337646484,8.329519450800915e-06
3946,0.1610405445098877,0.96875,,,161.5750789642334,8.325998943847914e-06
3947,0.05512603372335434,0.96875,,,161.04841232299805,8.322478436894914e-06
3948,0.34205543994903564,0.875,,,161.17334365844727,8.318957929941913e-06
3949,0.05772866681218147,0.96875,,,160.78662872314453,8.31543742298891e-06
3950,0.015155604109168053,1.0,,,161.1030101776123,8.31191691603591e-06
3951,0.04935223236680031,0.96875,,,161.4999771118164,8.308396409082908e-06
3952,0.2236241102218628,0.875,,,160.76231002807617,8.304875902129907e-06
3953,0.09649219363927841,0.96875,,,161.00311279296875,8.301355395176906e-06
3954,0.05991514027118683,0.96875,,,161.05365753173828,8.297834888223905e-06
3955,0.4426858425140381,0.875,,,160.84527969360352,8.294314381270903e-06
3956,0.06694483757019043,0.96875,,,160.72463989257812,8.290793874317902e-06
3957,0.07141401618719101,0.96875,,,160.69602966308594,8.287273367364902e-06
3958,0.1836952418088913,0.90625,,,160.7499122619629,8.2837528604119e-06
3959,0.007931471802294254,1.0,,,161.35334968566895,8.280232353458899e-06
3960,0.027732254937291145,1.0,,,161.11135482788086,8.276711846505898e-06
3961,0.028143655508756638,1.0,,,161.67807579040527,8.273191339552897e-06
3962,0.08361640572547913,0.96875,,,161.37099266052246,8.269670832599895e-06
3963,0.12292391061782837,0.96875,,,161.22031211853027,8.266150325646894e-06
3964,0.2043091058731079,0.9375,,,161.3314151763916,8.262629818693892e-06
3965,0.054105162620544434,0.96875,,,160.7646942138672,8.259109311740891e-06
3966,0.01585548371076584,1.0,,,161.0579490661621,8.25558880478789e-06
3967,0.13039754331111908,0.96875,,,161.79275512695312,8.25206829783489e-06
3968,0.1775342971086502,0.875,,,160.9170436859131,8.248547790881887e-06
3969,0.011594709008932114,1.0,,,160.74872016906738,8.245027283928887e-06
3970,0.009576250799000263,1.0,,,160.73226928710938,8.241506776975884e-06
3971,0.017895672470331192,1.0,,,161.47398948669434,8.237986270022884e-06
3972,0.09744256734848022,0.96875,,,161.12923622131348,8.234465763069883e-06
3973,0.18843449652194977,0.90625,,,160.6752872467041,8.230945256116882e-06
3974,0.20674854516983032,0.9375,,,160.7968807220459,8.22742474916388e-06
3975,0.07030924409627914,0.9375,,,160.7372760772705,8.223904242210879e-06
3976,0.007559454068541527,1.0,,,161.0426902770996,8.220383735257877e-06
3977,0.08702068030834198,0.96875,,,161.0264778137207,8.216863228304876e-06
3978,0.12158052623271942,0.96875,,,161.04841232299805,8.213342721351875e-06
3979,0.19018074870109558,0.9375,,,161.00215911865234,8.209822214398875e-06
3980,0.1613975167274475,0.96875,,,161.38577461242676,8.206301707445874e-06
3981,0.06318297237157822,0.96875,,,161.1323356628418,8.202781200492872e-06
3982,0.0537581592798233,0.96875,,,160.69746017456055,8.19926069353987e-06
3983,0.011962004005908966,1.0,,,160.85219383239746,8.195740186586868e-06
3984,0.28109854459762573,0.90625,,,161.0565185546875,8.192219679633868e-06
3985,0.21472544968128204,0.90625,,,161.04602813720703,8.188699172680867e-06
3986,0.1275506317615509,0.9375,,,161.49401664733887,8.185178665727866e-06
3987,0.2259189635515213,0.96875,,,160.75658798217773,8.181658158774864e-06
3988,0.19686102867126465,0.96875,,,161.18502616882324,8.178137651821862e-06
3989,0.0420023612678051,0.96875,,,160.83765029907227,8.174617144868861e-06
3990,0.16483479738235474,0.9375,,,160.6745719909668,8.17109663791586e-06
3991,0.014547811821103096,1.0,,,161.13018989562988,8.16757613096286e-06
3992,0.07694274187088013,0.96875,,,161.09895706176758,8.164055624009859e-06
3993,0.15055006742477417,0.96875,,,160.77399253845215,8.160535117056857e-06
3994,0.1793280988931656,0.9375,,,161.22770309448242,8.157014610103856e-06
3995,0.12637917697429657,0.96875,,,160.63165664672852,8.153494103150853e-06
3996,0.11421679705381393,0.9375,,,161.15665435791016,8.149973596197853e-06
3997,0.0532001331448555,0.96875,,,160.65430641174316,8.146453089244852e-06
3998,0.28480231761932373,0.90625,,,161.18431091308594,8.142932582291851e-06
3999,0.14668264985084534,0.96875,,,160.82453727722168,8.139412075338849e-06
4000,0.1721678525209427,0.9375,,,161.09967231750488,8.135891568385848e-06
4001,0.014418518170714378,1.0,,,161.0877513885498,8.132371061432846e-06
4002,0.00937037542462349,1.0,,,161.21673583984375,8.128850554479845e-06
4003,0.16458405554294586,0.96875,,,160.83431243896484,8.125330047526845e-06
4004,0.23940147459506989,0.90625,,,160.92586517333984,8.121809540573844e-06
4005,0.015395860187709332,1.0,,,160.7804298400879,8.118289033620843e-06
4006,0.3003291189670563,0.90625,,,160.64167022705078,8.11476852666784e-06
4007,0.19088594615459442,0.9375,,,161.06939315795898,8.111248019714838e-06
4008,0.4359447956085205,0.84375,,,161.07630729675293,8.107727512761838e-06
4009,0.03490838035941124,1.0,,,161.12875938415527,8.104207005808837e-06
4010,0.01515231840312481,1.0,,,160.97474098205566,8.100686498855836e-06
4011,0.05889572203159332,0.96875,,,161.3774299621582,8.097165991902836e-06
4012,0.11308127641677856,0.96875,,,161.210298538208,8.093645484949833e-06
4013,0.026686839759349823,1.0,,,161.1008644104004,8.090124977996831e-06
4014,0.2858840823173523,0.90625,,,160.80451011657715,8.08660447104383e-06
4015,0.04296356439590454,0.96875,,,160.98475456237793,8.08308396409083e-06
4016,0.06250841170549393,0.96875,,,161.06796264648438,8.079563457137829e-06
4017,0.02754383161664009,1.0,,,161.10515594482422,8.076042950184828e-06
4018,0.044367752969264984,1.0,,,161.35382652282715,8.072522443231826e-06
4019,0.07612159103155136,0.96875,,,161.34405136108398,8.069001936278823e-06
4020,0.29417046904563904,0.875,,,161.10920906066895,8.065481429325823e-06
4021,0.14400948584079742,0.96875,,,161.1778736114502,8.061960922372822e-06
4022,0.07664380222558975,0.96875,,,160.65216064453125,8.058440415419821e-06
4023,0.0970090925693512,0.9375,,,161.28134727478027,8.05491990846682e-06
4024,0.01751738227903843,1.0,,,161.31138801574707,8.05139940151382e-06
4025,0.014917236752808094,1.0,,,161.08298301696777,8.047878894560816e-06
4026,0.22293192148208618,0.9375,,,161.12089157104492,8.044358387607815e-06
4027,0.24831384420394897,0.9375,,,161.03696823120117,8.040837880654814e-06
4028,0.12648355960845947,0.96875,,,161.1306667327881,8.037317373701814e-06
4029,0.028573567047715187,1.0,,,160.9807014465332,8.033796866748813e-06
4030,0.018288005143404007,1.0,,,160.7503890991211,8.030276359795812e-06
4031,0.12844198942184448,0.9375,,,161.1638069152832,8.026755852842808e-06
4032,0.1483643352985382,0.9375,,,161.0732078552246,8.023235345889808e-06
4033,0.1568019837141037,0.90625,,,161.3788604736328,8.019714838936807e-06
4034,0.10451127588748932,0.9375,,,161.02147102355957,8.016194331983806e-06
4035,0.16966398060321808,0.96875,,,161.0102653503418,8.012673825030806e-06
4036,0.029784658923745155,1.0,,,161.6506576538086,8.009153318077805e-06
4037,0.1386687010526657,0.96875,,,161.33546829223633,8.005632811124802e-06
4038,0.013457182794809341,1.0,,,160.7985496520996,8.0021123041718e-06
4039,0.10026656091213226,0.9375,,,161.06390953063965,7.9985917972188e-06
4040,0.1938616931438446,0.96875,,,161.41629219055176,7.995071290265799e-06
4041,0.1532791554927826,0.90625,,,161.38911247253418,7.991550783312798e-06
4042,0.0666528195142746,0.96875,,,160.94517707824707,7.988030276359797e-06
4043,0.09471642971038818,0.96875,,,160.90130805969238,7.984509769406797e-06
4044,0.278463751077652,0.9375,,,160.91203689575195,7.980989262453793e-06
4045,0.10503214597702026,0.9375,,,161.35072708129883,7.977468755500792e-06
4046,0.49841463565826416,0.875,,,160.84885597229004,7.973948248547791e-06
4047,0.027393843978643417,1.0,,,161.24510765075684,7.97042774159479e-06
4048,0.21883803606033325,0.90625,,,160.67218780517578,7.96690723464179e-06
4049,0.14177560806274414,0.96875,,,161.1459255218506,7.963386727688789e-06
4050,0.011486569419503212,1.0,,,161.24796867370605,7.959866220735785e-06
4051,0.04910045489668846,0.96875,,,161.44537925720215,7.956345713782784e-06
4052,0.02594452165067196,1.0,,,161.2374782562256,7.952825206829784e-06
4053,0.15318208932876587,0.875,,,161.19837760925293,7.949304699876783e-06
4054,0.10160769522190094,0.96875,,,161.0543727874756,7.945784192923782e-06
4055,0.19238200783729553,0.9375,,,162.13250160217285,7.942263685970782e-06
4056,0.2881634831428528,0.875,,,161.42010688781738,7.938743179017777e-06
4057,0.2731477618217468,0.9375,,,161.12518310546875,7.935222672064777e-06
4058,0.015889937058091164,1.0,,,161.12041473388672,7.931702165111776e-06
4059,0.020118989050388336,1.0,,,161.16976737976074,7.928181658158775e-06
4060,0.10339436680078506,0.96875,,,160.8433723449707,7.924661151205775e-06
4061,0.09440884739160538,0.96875,,,161.62371635437012,7.921140644252774e-06
4062,0.01715218275785446,1.0,,,161.26489639282227,7.91762013729977e-06
4063,0.027437757700681686,1.0,,,161.1189842224121,7.91409963034677e-06
4064,0.038556575775146484,0.96875,,,161.4663600921631,7.910579123393769e-06
4065,0.06977125257253647,0.96875,,,161.27586364746094,7.907058616440768e-06
4066,0.10541553795337677,0.9375,,,161.71789169311523,7.903538109487767e-06
4067,0.20225383341312408,0.9375,,,161.33403778076172,7.900017602534766e-06
4068,0.014664546586573124,1.0,,,161.15450859069824,7.896497095581766e-06
4069,0.02300987020134926,1.0,,,160.80331802368164,7.892976588628762e-06
4070,0.19399334490299225,0.9375,,,161.04698181152344,7.889456081675761e-06
4071,0.054778169840574265,0.96875,,,161.2107753753662,7.88593557472276e-06
4072,0.38188254833221436,0.875,,,161.15260124206543,7.88241506776976e-06
4073,0.013768520206212997,1.0,,,161.2081527709961,7.878894560816759e-06
4074,0.19054976105690002,0.96875,,,161.27300262451172,7.875374053863758e-06
4075,0.010646190494298935,1.0,,,161.03219985961914,7.871853546910754e-06
4076,0.006218230351805687,1.0,,,161.0736846923828,7.868333039957754e-06
4077,0.1293005794286728,0.96875,,,161.00788116455078,7.864812533004753e-06
4078,0.015314425341784954,1.0,,,160.6290340423584,7.861292026051752e-06
4079,0.02647194266319275,1.0,,,161.27872467041016,7.857771519098751e-06
4080,0.048891350626945496,0.96875,,,160.7213020324707,7.85425101214575e-06
4081,0.29480689764022827,0.90625,,,161.21673583984375,7.850730505192747e-06
4082,0.128774493932724,0.96875,,,160.69459915161133,7.847209998239746e-06
4083,0.056725699454545975,0.96875,,,161.23318672180176,7.843689491286745e-06
4084,0.1585364043712616,0.96875,,,161.11493110656738,7.840168984333745e-06
4085,0.03928238898515701,0.96875,,,161.18884086608887,7.836648477380744e-06
4086,0.23367522656917572,0.9375,,,161.45873069763184,7.833127970427743e-06
4087,0.05591936036944389,0.96875,,,161.1015796661377,7.829607463474743e-06
4088,0.31937313079833984,0.875,,,160.63618659973145,7.826086956521738e-06
4089,0.05423944443464279,0.96875,,,161.1044406890869,7.822566449568738e-06
4090,0.23130789399147034,0.9375,,,160.8560085296631,7.819045942615737e-06
4091,0.14359807968139648,0.96875,,,160.9971523284912,7.815525435662736e-06
4092,0.03154769912362099,1.0,,,160.65287590026855,7.812004928709736e-06
4093,0.14784756302833557,0.96875,,,161.03839874267578,7.808484421756735e-06
4094,0.05429333448410034,0.96875,,,161.00215911865234,7.804963914803731e-06
4095,0.26665982604026794,0.9375,,,161.17119789123535,7.80144340785073e-06
4096,0.02792350947856903,1.0,,,160.9482765197754,7.79792290089773e-06
4097,0.03846188634634018,1.0,,,160.72702407836914,7.794402393944729e-06
4098,0.008833115920424461,1.0,,,160.97331047058105,7.790881886991728e-06
4099,0.011349362321197987,1.0,,,161.4551544189453,7.787361380038727e-06
4100,0.07561761885881424,0.96875,,,161.09180450439453,7.783840873085723e-06
4101,0.20872026681900024,0.9375,,,160.64810752868652,7.780320366132723e-06
4102,0.15517780184745789,0.9375,,,160.67981719970703,7.776799859179722e-06
4103,0.03205699473619461,0.96875,,,161.03339195251465,7.773279352226721e-06
4104,0.01602843962609768,1.0,,,160.6745719909668,7.76975884527372e-06
4105,0.14435862004756927,0.9375,,,161.54885292053223,7.76623833832072e-06
4106,0.16582322120666504,0.9375,,,161.39912605285645,7.762717831367716e-06
4107,0.04382426291704178,0.96875,,,161.50355339050293,7.759197324414715e-06
4108,0.0726192519068718,0.96875,,,161.12232208251953,7.755676817461714e-06
4109,0.13053157925605774,0.96875,,,161.20100021362305,7.752156310508714e-06
4110,0.13208194077014923,0.96875,,,160.72845458984375,7.748635803555713e-06
4111,0.3332434296607971,0.90625,,,161.84759140014648,7.745115296602712e-06
4112,0.09479790180921555,0.96875,,,161.1180305480957,7.741594789649712e-06
4113,0.16192471981048584,0.9375,,,160.7363224029541,7.738074282696708e-06
4114,0.024166569113731384,1.0,,,160.65740585327148,7.734553775743707e-06
4115,0.4237526059150696,0.875,,,161.0565185546875,7.731033268790706e-06
4116,0.027478408068418503,1.0,,,160.95685958862305,7.727512761837706e-06
4117,0.20620886981487274,0.9375,,,160.9656810760498,7.723992254884705e-06
4118,0.0502576045691967,0.96875,,,161.06462478637695,7.720471747931704e-06
4119,0.10077065229415894,0.96875,,,161.23223304748535,7.7169512409787e-06
4120,0.05435795709490776,0.96875,,,160.7356071472168,7.7134307340257e-06
4121,0.029675044119358063,1.0,,,160.79473495483398,7.709910227072699e-06
4122,0.17609068751335144,0.90625,,,161.1466407775879,7.706389720119698e-06
4123,0.08257219195365906,0.96875,,,161.299467086792,7.702869213166697e-06
4124,0.015963701531291008,1.0,,,161.12780570983887,7.699348706213697e-06
4125,0.10215139389038086,0.9375,,,161.16929054260254,7.695828199260693e-06
4126,0.017621826380491257,1.0,,,160.82024574279785,7.692307692307692e-06
4127,0.05492015182971954,0.96875,,,161.37075424194336,7.688787185354691e-06
4128,0.1550484001636505,0.9375,,,160.68720817565918,7.68526667840169e-06
4129,0.16599197685718536,0.9375,,,161.00740432739258,7.68174617144869e-06
4130,0.19132046401500702,0.9375,,,160.84814071655273,7.678225664495689e-06
4131,0.01835155300796032,1.0,,,161.79704666137695,7.674705157542688e-06
4132,0.13737650215625763,0.9375,,,160.780668258667,7.671184650589684e-06
